interval_minutes,deployment_id,deployment_day,butterfly_difference_cbrt,total_butterflies_t_lag,butterflies_direct_sun_t_lag,time_within_day_t,observation_order_within_day_t,actual_lag_minutes,temperature_avg,max_gust
90,SC1,SC1_20231201,0.0,0.0,0.0,810.0,13,90.0,15.7,4.7
90,SC1,SC1_20231201,0.0,0.0,0.0,840.0,14,90.0,16.0,4.7
90,SC1,SC1_20231201,0.0,0.0,0.0,870.0,15,90.0,16.2,4.7
90,SC1,SC1_20231201,0.0,0.0,0.0,990.0,16,90.0,14.5,4.5
90,SC1,SC1_20231201,0.0,0.0,0.0,1020.0,17,90.0,14.1,4.5
90,SC1,SC1_20231201,0.0,0.0,0.0,1050.0,18,90.0,13.6,3.2
90,SC1,SC1_20231201,0.0,0.0,0.0,1170.0,19,90.0,12.0,2.0
90,SC1,SC1_20231201,0.0,0.0,0.0,1200.0,20,90.0,12.0,2.0
90,SC1,SC1_20231201,0.0,0.0,0.0,1230.0,21,90.0,12.0,2.0
90,SC1,SC1_20231201,0.0,0.0,0.0,1350.0,22,90.0,9.8,1.3
90,SC1,SC1_20231201,0.0,0.0,0.0,1380.0,23,90.0,9.4,1.3
90,SC1,SC1_20231201,0.0,0.0,0.0,1410.0,24,90.0,9.2,1.3
90,SC1,SC1_20231202,0.0,0.0,0.0,90.0,1,90.0,9.9,2.0
90,SC1,SC1_20231202,0.0,0.0,0.0,120.0,2,90.0,9.7,2.2
90,SC1,SC1_20231202,0.0,0.0,0.0,150.0,3,90.01666666666667,9.4,2.2
90,SC1,SC1_20231202,0.0,0.0,0.0,270.0,4,90.0,9.4,1.8
90,SC1,SC1_20231202,0.0,0.0,0.0,300.0,5,90.0,9.4,1.8
90,SC1,SC1_20231202,0.0,0.0,0.0,330.0,6,90.0,10.0,1.8
90,SC1,SC1_20231202,0.0,0.0,0.0,450.0,7,90.0,11.0,1.2
90,SC1,SC1_20231202,0.0,0.0,0.0,480.0,8,90.0,11.2,1.2
90,SC1,SC1_20231202,0.0,0.0,0.0,510.0,9,90.0,11.5,1.2
90,SC1,SC1_20231202,0.0,0.0,0.0,630.0,10,90.0,13.9,2.2
90,SC1,SC1_20231202,0.0,0.0,0.0,660.0,11,90.0,14.5,2.2
90,SC1,SC1_20231202,0.0,0.0,0.0,690.0,12,90.0,14.9,2.4
90,SC1,SC1_20231202,0.0,0.0,0.0,810.0,13,90.0,16.7,3.8
90,SC1,SC1_20231202,0.0,0.0,0.0,840.0,14,90.0,16.9,3.8
90,SC1,SC1_20231202,0.0,0.0,0.0,870.0,15,90.0,17.2,3.8
90,SC1,SC1_20231202,0.0,0.0,0.0,990.0,16,90.0,15.6,2.8
90,SC1,SC1_20231202,0.0,0.0,0.0,1020.0,17,90.0,14.9,2.8
90,SC1,SC1_20231202,0.0,0.0,0.0,1050.0,18,90.0,14.4,1.8
90,SC1,SC1_20231202,0.0,0.0,0.0,1170.0,19,90.0,13.2,2.2
90,SC1,SC1_20231202,0.0,0.0,0.0,1200.0,20,90.0,13.1,2.2
90,SC1,SC1_20231202,0.0,0.0,0.0,1230.0,21,90.0,13.1,2.2
90,SC1,SC1_20231202,0.0,0.0,0.0,1350.0,22,90.0,12.0,1.3
90,SC1,SC1_20231202,0.0,0.0,0.0,1380.0,23,90.0,12.0,1.3
90,SC1,SC1_20231202,0.0,0.0,0.0,1410.0,24,90.0,12.0,1.3
90,SC1,SC1_20231203,0.0,0.0,0.0,90.0,1,90.0,12.0,1.3
90,SC1,SC1_20231203,0.0,0.0,0.0,120.0,2,90.0,11.9,1.3
90,SC1,SC1_20231203,0.0,0.0,0.0,150.0,3,90.0,11.9,1.3
90,SC1,SC1_20231203,0.0,0.0,0.0,270.0,4,90.0,11.6,1.3
90,SC1,SC1_20231203,0.0,0.0,0.0,300.0,5,90.01666666666667,11.5,1.3
90,SC1,SC1_20231203,0.0,0.0,0.0,330.0,6,90.0,11.2,0.9
90,SC1,SC1_20231203,0.0,0.0,0.0,450.0,7,90.0,11.9,1.3
90,SC1,SC1_20231203,0.0,0.0,0.0,480.0,8,90.0,12.0,1.3
90,SC1,SC1_20231203,0.0,0.0,0.0,510.0,9,90.0,12.1,1.3
90,SC1,SC1_20231203,0.0,0.0,0.0,630.0,10,90.0,14.7,1.8
90,SC1,SC1_20231203,0.0,0.0,0.0,660.0,11,90.0,15.1,1.8
90,SC1,SC1_20231203,0.0,0.0,0.0,690.0,12,90.0,15.3,2.2
90,SC1,SC1_20231203,0.0,0.0,0.0,810.0,13,90.0,16.4,3.2
90,SC1,SC1_20231203,0.0,0.0,0.0,840.0,14,90.0,16.5,2.0
90,SC1,SC1_20231203,0.0,0.0,0.0,870.0,15,90.0,16.9,2.6
90,SC1,SC1_20231203,0.0,0.0,0.0,990.0,16,90.0,15.7,1.8
90,SC1,SC1_20231203,0.0,0.0,0.0,1020.0,17,90.0,14.9,1.8
90,SC1,SC1_20231203,0.0,0.0,0.0,1050.0,18,90.0,14.3,1.8
90,SC1,SC1_20231203,0.0,0.0,0.0,1170.0,19,90.0,13.0,2.0
90,SC1,SC1_20231203,0.0,0.0,0.0,1200.0,20,90.0,13.0,2.0
90,SC1,SC1_20231203,0.0,0.0,0.0,1230.0,21,90.0,13.0,2.2
90,SC1,SC1_20231203,0.0,0.0,0.0,1350.0,22,90.0,13.0,2.2
90,SC1,SC1_20231203,0.0,0.0,0.0,1380.0,23,90.0,13.0,2.2
90,SC1,SC1_20231203,0.0,0.0,0.0,1410.0,24,90.0,12.9,2.2
90,SC1,SC1_20231204,0.0,0.0,0.0,90.0,1,90.0,12.0,2.4
90,SC1,SC1_20231204,0.0,0.0,0.0,120.0,2,90.0,12.0,1.8
90,SC1,SC1_20231204,0.0,0.0,0.0,150.0,3,90.0,12.0,1.3
90,SC1,SC1_20231204,0.0,0.0,0.0,270.0,4,90.0,11.3,1.3
90,SC1,SC1_20231204,0.0,0.0,0.0,300.0,5,90.0,11.1,1.8
90,SC1,SC1_20231204,0.0,0.0,0.0,330.0,6,90.0,11.0,1.8
90,SC1,SC1_20231204,0.0,0.0,0.0,450.0,7,90.0,10.8,1.8
90,SC1,SC1_20231204,0.0,0.0,0.0,480.0,8,90.01666666666667,11.0,1.8
90,SC1,SC1_20231204,0.0,0.0,0.0,510.0,9,90.0,11.5,1.6
90,SC1,SC1_20231204,0.0,0.0,0.0,630.0,10,90.0,14.9,2.0
90,SC1,SC1_20231204,0.0,0.0,0.0,660.0,11,90.0,15.3,3.7
90,SC1,SC1_20231204,0.0,0.0,0.0,690.0,12,90.0,15.6,3.7
90,SC1,SC1_20231204,0.0,0.0,0.0,810.0,13,90.0,17.6,2.6
90,SC1,SC1_20231204,0.0,0.0,0.0,840.0,14,90.0,18.1,2.6
90,SC1,SC1_20231204,0.0,0.0,0.0,870.0,15,90.0,18.1,2.6
90,SC1,SC1_20231204,0.0,0.0,0.0,990.0,16,90.0,18.8,0.9
90,SC1,SC1_20231204,0.0,0.0,0.0,1020.0,17,90.0,18.1,0.9
90,SC1,SC1_20231204,0.0,0.0,0.0,1050.0,18,90.0,16.8,0.9
90,SC1,SC1_20231204,0.0,0.0,0.0,1170.0,19,90.0,12.7,0.0
90,SC1,SC1_20231204,0.0,0.0,0.0,1200.0,20,90.0,12.2,0.0
90,SC1,SC1_20231204,0.0,0.0,0.0,1230.0,21,90.0,12.4,0.4
90,SC1,SC1_20231204,0.0,0.0,0.0,1350.0,22,90.0,15.4,1.3
90,SC1,SC1_20231204,0.0,0.0,0.0,1380.0,23,90.0,15.9,1.3
90,SC1,SC1_20231204,0.0,0.0,0.0,1410.0,24,90.0,16.1,1.3
90,SC1,SC1_20231205,0.0,0.0,0.0,90.0,1,90.0,15.1,2.2
90,SC1,SC1_20231205,0.0,0.0,0.0,120.0,2,90.0,14.5,2.2
90,SC1,SC1_20231205,0.0,0.0,0.0,150.0,3,90.0,14.2,2.2
90,SC1,SC1_20231205,0.0,0.0,0.0,270.0,4,90.0,16.6,1.6
90,SC1,SC1_20231205,0.0,0.0,0.0,300.0,5,90.0,16.9,1.6
90,SC1,SC1_20231205,0.0,0.0,0.0,330.0,6,90.0,16.9,1.6
90,SC1,SC1_20231205,0.0,0.0,0.0,450.0,7,90.0,16.1,1.8
90,SC1,SC1_20231205,0.0,0.0,0.0,480.0,8,90.0,15.2,1.8
90,SC1,SC1_20231205,0.0,0.0,0.0,510.0,9,90.0,14.7,0.5
90,SC1,SC1_20231205,0.0,0.0,0.0,630.0,10,90.0,16.8,2.6
90,SC1,SC1_20231205,0.0,0.0,0.0,660.0,11,90.0,17.4,2.6
90,SC1,SC1_20231205,0.0,0.0,0.0,690.0,12,90.0,18.2,2.4
90,SC1,SC1_20231205,0.0,0.0,0.0,810.0,13,90.0,21.1,3.0
90,SC1,SC1_20231205,0.0,0.0,0.0,840.0,14,90.0,21.2,3.8
90,SC1,SC1_20231205,0.0,0.0,0.0,870.0,15,90.0,21.3,3.8
90,SC1,SC1_20231205,0.0,0.0,0.0,990.0,16,90.0,19.1,1.8
90,SC1,SC1_20231205,0.0,0.0,0.0,1020.0,17,90.0,17.9,2.6
90,SC1,SC1_20231205,0.0,0.0,0.0,1050.0,18,90.0,16.5,2.6
90,SC1,SC1_20231205,0.0,0.0,0.0,1170.0,19,90.0,12.9,0.5
90,SC1,SC1_20231205,0.0,0.0,0.0,1200.0,20,90.0,13.2,1.8
90,SC1,SC1_20231205,0.0,0.0,0.0,1230.0,21,90.0,13.5,1.8
90,SC1,SC1_20231205,0.0,0.0,0.0,1350.0,22,90.0,13.0,1.3
90,SC1,SC1_20231205,0.0,0.0,0.0,1380.0,23,90.0,13.0,1.3
90,SC1,SC1_20231205,0.0,0.0,0.0,1410.0,24,90.0,13.0,1.3
90,SC1,SC1_20231206,0.0,0.0,0.0,90.0,1,90.0,12.8,1.8
90,SC1,SC1_20231206,0.0,0.0,0.0,120.0,2,90.0,12.2,0.9
90,SC1,SC1_20231206,0.0,0.0,0.0,150.0,3,90.0,11.6,0.9
90,SC1,SC1_20231206,0.0,0.0,0.0,270.0,4,90.0,10.4,1.2
90,SC1,SC1_20231206,0.0,0.0,0.0,300.0,5,90.0,11.0,1.2
90,SC1,SC1_20231206,0.0,0.0,0.0,330.0,6,90.0,11.4,4.7
90,SC1,SC1_20231206,0.0,0.0,0.0,450.0,7,90.0,10.7,1.8
90,SC1,SC1_20231206,0.0,0.0,0.0,480.0,8,90.0,10.5,1.3
90,SC1,SC1_20231206,0.0,0.0,0.0,510.0,9,90.0,10.8,1.8
90,SC1,SC1_20231206,0.0,0.0,0.0,630.0,10,90.0,13.0,4.5
90,SC1,SC1_20231206,0.0,0.0,0.0,660.0,11,90.0,13.0,4.5
90,SC1,SC1_20231206,0.0,0.0,0.0,690.0,12,90.0,13.1,4.5
90,SC1,SC1_20231206,0.0,0.0,0.0,810.0,13,90.0,15.5,3.4
90,SC1,SC1_20231206,0.0,0.0,0.0,840.0,14,90.0,16.0,2.4
90,SC1,SC1_20231206,0.0,0.0,0.0,870.0,15,90.0,16.0,2.4
90,SC1,SC1_20231206,0.0,0.0,0.0,990.0,16,90.0,15.8,2.6
90,SC1,SC1_20231206,0.0,0.0,0.0,1020.0,17,90.0,15.3,2.6
90,SC1,SC1_20231206,0.0,0.0,0.0,1050.0,18,90.01666666666667,14.4,2.6
90,SC1,SC1_20231206,0.0,0.0,0.0,1170.0,19,90.0,12.0,0.0
90,SC1,SC1_20231206,0.0,0.0,0.0,1200.0,20,90.0,12.1,0.0
90,SC1,SC1_20231206,0.0,0.0,0.0,1230.0,21,90.0,12.4,0.0
90,SC1,SC1_20231206,0.0,0.0,0.0,1350.0,22,90.0,12.8,1.2
90,SC1,SC1_20231206,0.0,0.0,0.0,1380.0,23,90.0,12.7,1.3
90,SC1,SC1_20231206,0.0,0.0,0.0,1410.0,24,90.0,12.4,1.3
90,SC1,SC1_20231207,0.0,0.0,0.0,90.0,1,90.0,12.2,0.9
90,SC1,SC1_20231207,0.0,0.0,0.0,120.0,2,90.0,12.5,0.9
90,SC1,SC1_20231207,0.0,0.0,0.0,150.0,3,90.0,12.5,1.3
90,SC1,SC1_20231207,0.0,0.0,0.0,270.0,4,90.0,12.0,1.8
90,SC1,SC1_20231207,0.0,0.0,0.0,300.0,5,90.0,11.9,1.3
90,SC1,SC1_20231207,0.0,0.0,0.0,330.0,6,90.0,11.6,1.8
90,SC1,SC1_20231207,0.0,0.0,0.0,450.0,7,90.0,10.6,1.8
90,SC1,SC1_20231207,0.0,0.0,0.0,480.0,8,90.0,11.0,2.2
90,SC1,SC1_20231207,0.0,0.0,0.0,510.0,9,90.0,11.4,2.2
90,SC1,SC1_20231207,0.0,0.0,0.0,630.0,10,90.0,13.6,2.2
90,SC1,SC1_20231207,0.0,0.0,0.0,660.0,11,90.0,14.0,2.2
90,SC1,SC1_20231207,0.0,0.0,0.0,690.0,12,90.0,14.6,2.8
90,SC1,SC1_20231207,0.0,0.0,0.0,810.0,13,90.0,15.7,4.1
90,SC1,SC1_20231207,0.0,0.0,0.0,840.0,14,90.0,15.9,4.9
90,SC1,SC1_20231207,0.0,0.0,0.0,870.0,15,90.0,16.2,5.5
90,SC1,SC1_20231207,0.0,0.0,0.0,990.0,16,90.0,14.8,4.7
90,SC1,SC1_20231207,0.0,0.0,0.0,1020.0,17,90.0,14.2,4.5
90,SC1,SC1_20231207,0.0,0.0,0.0,1050.0,18,90.0,13.6,3.0
90,SC1,SC1_20231207,0.0,0.0,0.0,1170.0,19,90.0,12.5,1.8
90,SC1,SC1_20231207,0.0,0.0,0.0,1200.0,20,90.0,12.2,1.8
90,SC1,SC1_20231207,0.0,0.0,0.0,1230.0,21,90.01666666666667,12.1,1.8
90,SC1,SC1_20231207,0.0,0.0,0.0,1350.0,22,90.0,12.6,1.8
90,SC1,SC1_20231207,0.0,0.0,0.0,1380.0,23,90.0,12.5,1.6
90,SC1,SC1_20231207,0.0,0.0,0.0,1410.0,24,90.0,12.3,1.6
90,SC1,SC1_20231208,0.0,0.0,0.0,90.0,1,90.0,11.2,2.0
90,SC1,SC1_20231208,0.0,0.0,0.0,120.0,2,90.0,11.0,2.6
90,SC1,SC1_20231208,0.0,0.0,0.0,150.0,3,90.0,11.0,2.6
90,SC1,SC1_20231208,0.0,0.0,0.0,270.0,4,90.0,10.6,2.2
90,SC1,SC1_20231208,0.0,0.0,0.0,300.0,5,90.0,10.3,2.2
90,SC1,SC1_20231208,0.0,0.0,0.0,330.0,6,90.0,10.0,2.4
90,SC1,SC1_20231208,0.0,0.0,0.0,450.0,7,90.0,9.5,2.6
90,SC1,SC1_20231208,0.0,0.0,0.0,480.01666666666665,8,90.01666666666667,9.4,2.6
90,SC1,SC1_20231208,0.0,0.0,0.0,510.0,9,90.0,9.6,3.2
90,SC1,SC1_20231208,0.0,0.0,0.0,630.0,10,90.0,12.0,3.7
90,SC1,SC1_20231208,0.0,0.0,0.0,660.0,11,90.0,12.6,3.0
90,SC1,SC1_20231208,0.0,0.0,0.0,690.0,12,90.0,13.2,3.0
90,SC1,SC1_20231208,0.0,0.0,0.0,810.0,13,90.0,15.1,3.0
90,SC1,SC1_20231208,0.0,0.0,0.0,840.0,14,90.0,15.4,3.2
90,SC1,SC1_20231208,0.0,0.0,0.0,870.0,15,90.0,15.9,3.2
90,SC1,SC1_20231208,0.0,0.0,0.0,990.0,16,90.0,15.5,3.4
90,SC1,SC1_20231208,0.0,0.0,0.0,1020.0,17,90.0,15.0,3.8
90,SC1,SC1_20231208,0.0,0.0,0.0,1050.0,18,90.0,14.2,3.8
90,SC1,SC1_20231208,0.0,0.0,0.0,1170.0,19,90.0,11.7,3.2
90,SC1,SC1_20231208,0.0,0.0,0.0,1200.0,20,90.0,11.5,3.0
90,SC1,SC1_20231208,0.0,0.0,0.0,1230.0,21,90.0,11.3,3.0
90,SC1,SC1_20231208,0.0,0.0,0.0,1350.0,22,90.01666666666667,9.7,2.8
90,SC1,SC1_20231208,0.0,0.0,0.0,1380.0,23,90.0,9.4,2.8
90,SC1,SC1_20231208,0.0,0.0,0.0,1410.0,24,90.0,9.0,2.0
90,SC1,SC1_20231209,0.0,0.0,0.0,90.0,1,90.0,7.3,1.8
90,SC1,SC1_20231209,0.0,0.0,0.0,120.01666666666667,2,90.01666666666667,7.111111111111111,1.8
90,SC1,SC1_20231209,0.0,0.0,0.0,150.0,3,90.0,7.333333333333333,1.8
90,SC1,SC1_20231209,0.0,0.0,0.0,270.0,4,90.0,7.4,2.6
90,SC1,SC1_20231209,0.0,0.0,0.0,300.0,5,90.0,7.9,2.6
90,SC1,SC1_20231209,0.0,0.0,0.0,330.0,6,90.0,8.1,2.6
90,SC1,SC1_20231209,0.0,0.0,0.0,450.0,7,90.0,9.1,2.6
90,SC1,SC1_20231209,0.0,0.0,0.0,480.01666666666665,8,90.01666666666667,9.5,2.6
90,SC1,SC1_20231209,0.0,0.0,0.0,510.0,9,90.0,9.8,2.6
90,SC1,SC1_20231209,0.0,0.0,0.0,630.0,10,90.0,13.0,2.6
90,SC1,SC1_20231209,0.0,0.0,0.0,660.0,11,90.0,13.8,3.0
90,SC1,SC1_20231209,0.0,0.0,0.0,690.0,12,90.0,14.4,3.2
90,SC1,SC1_20231209,0.0,0.0,0.0,810.0,13,90.0,16.6,3.7
90,SC1,SC1_20231209,0.0,0.0,0.0,840.0,14,90.0,17.0,3.2
90,SC1,SC1_20231209,0.0,0.0,0.0,870.0,15,90.0,17.0,3.0
90,SC1,SC1_20231209,0.0,0.0,0.0,990.0,16,90.0,15.5,3.2
90,SC1,SC1_20231209,0.0,0.0,0.0,1020.0,17,90.0,14.7,2.4
90,SC1,SC1_20231209,0.0,0.0,0.0,1050.0,18,90.0,13.6,1.2
90,SC1,SC1_20231209,0.0,0.0,0.0,1170.0,19,90.0,9.7,0.0
90,SC1,SC1_20231209,0.0,0.0,0.0,1200.0,20,90.0,9.7,0.0
90,SC1,SC1_20231209,0.0,0.0,0.0,1230.0,21,90.0,9.8,0.0
90,SC1,SC1_20231209,0.0,0.0,0.0,1350.0,22,90.0,9.7,1.6
90,SC1,SC1_20231209,0.0,0.0,0.0,1380.0,23,90.0,9.7,1.6
90,SC1,SC1_20231209,0.0,0.0,0.0,1410.0,24,90.0,9.9,1.3
90,SC1,SC1_20231210,0.0,0.0,0.0,90.0,1,90.0,10.0,1.6
90,SC1,SC1_20231210,0.0,0.0,0.0,120.0,2,90.0,9.9,1.6
90,SC1,SC1_20231210,0.0,0.0,0.0,150.0,3,90.0,9.7,1.6
90,SC1,SC1_20231210,0.0,0.0,0.0,270.0,4,90.0,9.3,1.6
90,SC1,SC1_20231210,0.0,0.0,0.0,300.0,5,90.0,9.6,1.6
90,SC1,SC1_20231210,0.0,0.0,0.0,330.0,6,90.0,9.8,1.6
90,SC1,SC1_20231210,0.0,0.0,0.0,450.0,7,90.0,8.6,1.3
90,SC1,SC1_20231210,0.0,0.0,0.0,480.01666666666665,8,90.01666666666667,8.4,1.3
90,SC1,SC1_20231210,0.0,0.0,0.0,510.0,9,90.0,8.8,1.3
90,SC1,SC1_20231210,0.0,0.0,0.0,630.0,10,90.0,13.6,3.0
90,SC1,SC1_20231210,0.0,0.0,0.0,660.0,11,90.0,14.3,3.4
90,SC1,SC1_20231210,0.0,0.0,0.0,690.0,12,90.0,14.6,3.4
90,SC1,SC1_20231210,0.0,0.0,0.0,810.0,13,90.0,15.1,4.3
90,SC1,SC1_20231210,0.0,0.0,0.0,840.0,14,90.0,15.1,4.3
90,SC1,SC1_20231210,0.0,0.0,0.0,870.0,15,90.0,15.1,4.1
90,SC1,SC1_20231210,0.0,0.0,0.0,990.0,16,90.0,14.8,2.0
90,SC1,SC1_20231210,0.0,0.0,0.0,1020.0,17,90.0,14.5,0.0
90,SC1,SC1_20231210,0.0,0.0,0.0,1050.0,18,90.0,13.8,0.0
90,SC1,SC1_20231210,0.0,0.0,0.0,1170.0,19,90.0,10.3,0.0
90,SC1,SC1_20231210,0.0,0.0,0.0,1200.0,20,90.0,10.0,0.0
90,SC1,SC1_20231210,0.0,0.0,0.0,1230.0,21,90.0,9.8,0.0
90,SC1,SC1_20231210,0.0,0.0,0.0,1350.0,22,90.0,11.1,2.4
90,SC1,SC1_20231210,0.0,0.0,0.0,1380.0,23,90.0,12.7,2.4
90,SC1,SC1_20231210,0.0,0.0,0.0,1410.0,24,90.0,14.0,2.6
90,SC1,SC1_20231211,0.0,0.0,0.0,90.0,1,90.0,13.1,2.0
90,SC1,SC1_20231211,0.0,0.0,0.0,120.0,2,90.0,12.9,2.0
90,SC1,SC1_20231211,0.0,0.0,0.0,150.0,3,90.0,13.1,2.0
90,SC1,SC1_20231211,0.0,0.0,0.0,270.0,4,90.0,14.8,2.4
90,SC1,SC1_20231211,0.0,0.0,0.0,300.0,5,90.0,14.7,2.4
90,SC1,SC1_20231211,0.0,0.0,0.0,330.0,6,90.0,14.5,2.4
90,SC1,SC1_20231211,0.0,0.0,0.0,450.0,7,90.0,14.5,2.0
90,SC1,SC1_20231211,0.0,0.0,0.0,480.0,8,90.0,14.6,2.2
90,SC1,SC1_20231211,0.0,0.0,0.0,510.0,9,90.0,14.9,2.2
90,SC1,SC1_20231211,0.0,0.0,0.0,630.0,10,90.0,14.8,1.8
90,SC1,SC1_20231211,0.0,0.0,0.0,660.0,11,90.0,15.0,2.8
90,SC1,SC1_20231211,0.0,0.0,0.0,690.0,12,90.0,15.1,2.8
90,SC1,SC1_20231211,0.0,0.0,0.0,810.0,13,90.0,16.1,3.0
90,SC1,SC1_20231211,0.0,0.0,0.0,840.0,14,90.0,16.1,4.1
90,SC1,SC1_20231211,0.0,0.0,0.0,870.0,15,90.0,16.2,4.1
90,SC1,SC1_20231211,0.0,0.0,0.0,990.0,16,90.01666666666667,15.1,4.3
90,SC1,SC1_20231211,0.0,0.0,0.0,1020.0,17,90.0,14.5,2.8
90,SC1,SC1_20231211,0.0,0.0,0.0,1050.0,18,90.0,13.9,2.8
90,SC1,SC1_20231211,0.0,0.0,0.0,1170.0,19,90.0,11.5,0.0
90,SC1,SC1_20231211,0.0,0.0,0.0,1200.0,20,90.0,11.4,0.0
90,SC1,SC1_20231211,0.0,0.0,0.0,1230.0,21,90.0,11.2,0.0
