"interval_label","anchor_strategy","model_id","formula","n_obs","r_sq","marginal_r2","aic","converged"
"14day","first_to_first","M40","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + wind_max_gust_t_1 + s(sum_butterflies_direct_sun_t_1)",65,0.0345827297219419,0.0811368924832143,434.769844972329,TRUE
"14day","first_to_first","M41","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 * wind_max_gust_t_1",65,0.0995259234277656,0.143231941785276,435.692963218919,TRUE
"14day","first_to_first","M42","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 * sum_butterflies_direct_sun_t_1",65,0.0598912990319218,0.104230227380551,456.618600190168,TRUE
"14day","first_to_first","M43","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",65,-0.0170075875409603,0.0675736089063332,454.610172201153,TRUE
"14day","first_to_first","M44","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 * wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",65,0.0986743059382114,0.155479005978703,446.103098862658,TRUE
"14day","first_to_first","M45","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 + wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",65,0.0396328622628498,0.0988592198040874,454.355422816466,TRUE
"14day","first_to_first","M46","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 * wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",65,0.0708014706526752,0.172505035490795,478.448799385864,TRUE
"14day","first_to_first","M47","butterfly_diff_95th_sqrt ~ I(temp_max_t_1 - temp_min_t_1)",65,-0.00899573933560749,0.0153912039294212,435.931192127019,TRUE
"14day","first_to_first","M48","butterfly_diff_95th_sqrt ~ I(temp_max_t_1 - temp_min_t_1) + wind_max_gust_t_1",65,-0.0198751304872171,0.0265135838128738,435.229825154804,TRUE
"14day","first_to_first","M49","butterfly_diff_95th_sqrt ~ s(I(temp_max_t_1 - temp_min_t_1))",65,-0.00912455891725283,0.0165179741762626,434.566428111208,TRUE
"14day","first_to_first","M50","butterfly_diff_95th_sqrt ~ s(I(temp_max_t_1 - temp_min_t_1)) + s(wind_max_gust_t_1)",65,0.188888470561902,0.238128909453475,434.68336849749,TRUE
"14day","first_to_first","B1","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1",65,0.613244932581862,0.659666121044606,404.570015262323,TRUE
"14day","first_to_first","B2","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1",65,0.609849914301978,0.661481917129405,403.961753354534,TRUE
"14day","first_to_first","B3","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1",65,0.615508177676194,0.646440474583277,407.54226706858,TRUE
"14day","first_to_first","B4","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_min_t_1",65,0.604230168531884,0.678283726567006,401.796785750426,TRUE
"14day","first_to_first","B5","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1",65,0.609400559035086,0.656333129641528,408.423769743737,TRUE
"14day","first_to_first","B6","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + sum_butterflies_direct_sun_t_1",65,0.590909473916393,0.653266189870871,411.09533584512,TRUE
"14day","first_to_first","B8","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_min_t_1",65,0.594097033871338,0.678207312834291,404.72584255305,TRUE
"14day","first_to_first","B9","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_at_max_count_t_1",65,0.612261266177243,0.637608210123002,411.344654780255,TRUE
"14day","first_to_first","B10","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_min_t_1 + temp_at_max_count_t_1",65,0.597300852914168,0.681313128694915,405.736498805433,TRUE
"14day","first_to_first","B11","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_min_t_1 + temp_at_max_count_t_1",65,0.586619465514753,0.681728996843272,408.655302372363,TRUE
"14day","first_to_first","B12","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 + temp_max_t_1",65,0.608253163280928,0.656313295889093,406.987441595629,TRUE
"14day","first_to_first","B13","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 + temp_min_t_1",65,0.60846302099427,0.676067223810765,401.121224888124,TRUE
"14day","first_to_first","B14","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 + temp_at_max_count_t_1",65,0.604537363821886,0.660376222284715,407.845040260367,TRUE
"14day","first_to_first","B15","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",65,0.578834890430774,0.653647581999028,409.807409599357,TRUE
"14day","first_to_first","B16","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 + sum_butterflies_direct_sun_t_1",65,0.590403942898486,0.642890886578976,414.495645745336,TRUE
"14day","first_to_first","B17","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",65,0.578303923148236,0.648949802152993,412.710755321446,TRUE
"14day","first_to_first","B18","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_min_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",65,0.586900983565298,0.622079970210635,403.8125187559,TRUE
"14day","first_to_first","B19","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",65,0.577766681041801,0.645401650955414,413.438364181353,TRUE
"14day","first_to_first","B20","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_min_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",65,0.578047296666561,0.617102587886954,406.687681903022,TRUE
"14day","first_to_first","B21","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_max_t_1 + temp_min_t_1 + temp_at_max_count_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",65,0.575794142869685,0.621580774105476,410.650675228456,TRUE
"14day","first_to_first","B24","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(wind_max_gust_t_1)",65,0.609632221994667,0.661341865131911,406.185565703788,TRUE
"14day","first_to_first","B25","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_max_t_1)",65,0.6156696360102,0.649937193176678,406.319995720906,TRUE
"14day","first_to_first","B26","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_min_t_1)",65,NA,NA,NA,FALSE
"14day","first_to_first","B27","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1)",65,0.609316714945136,0.65627233663125,407.664172485472,TRUE
"14day","first_to_first","B28","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(sum_butterflies_direct_sun_t_1)",65,0.590868763825082,0.65339340316619,402.664351883993,TRUE
"14day","first_to_first","B29","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1)",65,0.638763195452543,0.66632669371078,391.015934879656,TRUE
"14day","first_to_first","B29a","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + wind_max_gust_t_1",65,0.630797480213268,0.653542344945335,391.194025173302,TRUE
"14day","first_to_first","B29b","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + temp_at_max_count_t_1",65,0.633216972529867,0.65499547078357,395.099553523949,TRUE
"14day","first_to_first","B29c","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + s(wind_max_gust_t_1)",65,0.630910611144453,0.669367479854945,393.354324194524,TRUE
"14day","first_to_first","B29d","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + s(temp_at_max_count_t_1)",65,0.633172955899523,0.665914963854424,394.315524468091,TRUE
"14day","first_to_first","B30","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_max_t_1) + s(temp_min_t_1)",65,NA,NA,NA,FALSE
"14day","first_to_first","B31","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + s(wind_max_gust_t_1)",65,0.60444069034325,0.659925618177671,409.281276498483,TRUE
"14day","first_to_first","B32","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + s(sum_butterflies_direct_sun_t_1)",65,0.590352292821789,0.642999700417443,405.300782663609,TRUE
"14day","first_to_first","B33","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",65,0.578806364234725,0.65409770702089,403.567725709708,TRUE
"14day","first_to_first","B34","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",65,0.577772306209706,0.645388384641151,406.429825215549,TRUE
"14day","first_to_first","B35","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_max_t_1) + s(temp_min_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",65,NA,NA,NA,FALSE
"14day","first_to_first","B37","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_max_t_1) + s(temp_min_t_1) + s(temp_at_max_count_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",65,NA,NA,NA,FALSE
"14day","first_to_first","B38","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",65,0.577729288038452,0.645468948101886,407.199270082571,TRUE
"14day","first_to_first","B39","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",65,0.577762569291618,0.645384945587697,412.677221342292,TRUE
"14day","first_to_first","B40","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(temp_at_max_count_t_1) + wind_max_gust_t_1 + s(sum_butterflies_direct_sun_t_1)",65,0.577721259587661,0.645466717411899,404.238758462122,TRUE
"14day","first_to_first","B41","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 * wind_max_gust_t_1",65,0.59666571729071,0.663360083001686,411.042907137151,TRUE
"14day","first_to_first","B42","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 * sum_butterflies_direct_sun_t_1",65,0.613870468907736,0.658477114626713,427.717731978091,TRUE
"14day","first_to_first","B43","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",65,0.571957201542776,0.657761859204503,420.852075481418,TRUE
"14day","first_to_first","B44","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 * wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",65,0.571571687462322,0.640601491331224,416.556165515653,TRUE
"14day","first_to_first","B45","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 + wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",65,0.57126659010041,0.649766727767519,424.449048108107,TRUE
"14day","first_to_first","B46","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + temp_at_max_count_t_1 * wind_max_gust_t_1 * sum_butterflies_direct_sun_t_1",65,0.573943449949086,0.651166777249866,448.382125774643,TRUE
"14day","first_to_first","B47","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + I(temp_max_t_1 - temp_min_t_1)",65,0.620967213783837,0.635935239753047,407.06364407865,TRUE
"14day","first_to_first","B48","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + I(temp_max_t_1 - temp_min_t_1) + wind_max_gust_t_1",65,0.614669103022206,0.645095370665082,406.626772163906,TRUE
"14day","first_to_first","B49","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(I(temp_max_t_1 - temp_min_t_1))",65,0.620992382703065,0.634815676241254,405.697642546263,TRUE
"14day","first_to_first","B50","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 + s(I(temp_max_t_1 - temp_min_t_1)) + s(wind_max_gust_t_1)",65,0.614388708582398,0.632650130251927,407.481010159818,TRUE
"14day","first_to_first","B51","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 * wind_max_gust_t_1",65,0.615610669494446,0.644082918907812,413.927766936864,TRUE
"14day","first_to_first","B52","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 * temp_at_max_count_t_1",65,0.600302288221118,0.660979075804795,419.500798207687,TRUE
"14day","first_to_first","B53","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 * sum_butterflies_direct_sun_t_1",65,0.586422764698054,0.657182063588056,430.862890374126,TRUE
"14day","first_to_first","B54","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 * wind_max_gust_t_1 + temp_at_max_count_t_1",65,0.609594902736168,0.642655297669162,417.745452892384,TRUE
"14day","first_to_first","B55","butterfly_diff_95th_sqrt ~ butterflies_95th_percentile_t_1 * temp_at_max_count_t_1 + wind_max_gust_t_1",65,0.606872196035748,0.667573392976467,417.126143791002,TRUE
"14day","first_to_first","BT1","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + ti(wind_max_gust_t_1, sum_butterflies_direct_sun_t_1)",65,0.633241828142167,0.666708170836994,389.642909560184,TRUE
"14day","first_to_first","BT2","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + s(temp_at_max_count_t_1) + ti(wind_max_gust_t_1, sum_butterflies_direct_sun_t_1)",65,0.627455468576797,0.664821710038679,392.892833903143,TRUE
"14day","first_to_first","BT3","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + s(temp_max_t_1) + ti(wind_max_gust_t_1, sum_butterflies_direct_sun_t_1)",65,0.630893512198496,0.655891760644047,391.239562131904,TRUE
"14day","first_to_first","BT4","butterfly_diff_95th_sqrt ~ ti(wind_max_gust_t_1, sum_butterflies_direct_sun_t_1)",65,-0.00830083571696871,0.115473928830485,432.106806248964,TRUE
"14day","first_to_first","BT5","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + ti(wind_max_gust_t_1, sum_butterflies_direct_sun_t_1)",65,0.0386939365142314,0.0677016512195898,431.584514022965,TRUE
"14day","first_to_first","BT6","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + ti(temp_max_t_1, wind_max_gust_t_1)",65,0.633225924355689,0.656144532278532,390.94354888353,TRUE
"14day","first_to_first","BT7","butterfly_diff_95th_sqrt ~ s(butterflies_95th_percentile_t_1) + ti(temp_at_max_count_t_1, sum_butterflies_direct_sun_t_1)",65,0.657375608329677,0.687670853686934,382.898199514743,TRUE
"14day","last_to_last","M1","butterfly_diff_95th_sqrt ~ 1",65,2.22044604925031e-16,0.13011783166652,441.05411575039,TRUE
"14day","last_to_last","M2","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1",65,-0.349077838009393,0.372497955306557,434.673518927604,TRUE
"14day","last_to_last","M3","butterfly_diff_95th_sqrt ~ temp_max_t_1",65,-0.103213153659238,0.275816311229495,442.467031423469,TRUE
"14day","last_to_last","M4","butterfly_diff_95th_sqrt ~ temp_min_t_1",65,-0.0375701712146699,0.197696818994298,440.09151585513,TRUE
"14day","last_to_last","M5","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1",65,-0.0537798744561029,0.228795445786641,441.922820092521,TRUE
"14day","last_to_last","M6","butterfly_diff_95th_sqrt ~ sum_butterflies_direct_sun_t_1",65,0.00905314251148204,0.210769560849077,451.08248466383,TRUE
"14day","last_to_last","M8","butterfly_diff_95th_sqrt ~ temp_max_t_1 + temp_min_t_1",65,-0.12939956525337,0.284830502090567,441.376165288469,TRUE
"14day","last_to_last","M9","butterfly_diff_95th_sqrt ~ temp_max_t_1 + temp_at_max_count_t_1",65,-0.210341285637461,0.342681099958033,442.834902450598,TRUE
"14day","last_to_last","M10","butterfly_diff_95th_sqrt ~ temp_min_t_1 + temp_at_max_count_t_1",65,-0.0869225240097784,0.278704702559311,440.976788207219,TRUE
"14day","last_to_last","M11","butterfly_diff_95th_sqrt ~ temp_max_t_1 + temp_min_t_1 + temp_at_max_count_t_1",65,-0.226911144928675,0.365665658200592,441.894841478916,TRUE
"14day","last_to_last","M12","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1 + temp_max_t_1",65,-0.677573860349551,0.453658661230273,434.504384134814,TRUE
"14day","last_to_last","M13","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1 + temp_min_t_1",65,-0.507581454084118,0.413196868432291,432.595669423274,TRUE
"14day","last_to_last","M14","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1 + temp_at_max_count_t_1",65,-0.400200278699156,0.399115518333499,435.663299908732,TRUE
"14day","last_to_last","M15","butterfly_diff_95th_sqrt ~ wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",65,-0.32935864784012,0.395109660699131,445.01967959933,TRUE
"14day","last_to_last","M16","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 + sum_butterflies_direct_sun_t_1",65,-0.0515477147735937,0.262305599251999,452.438013620894,TRUE
"14day","last_to_last","M17","butterfly_diff_95th_sqrt ~ temp_max_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",65,-0.701276978758368,0.478653057363987,444.560415579506,TRUE
"14day","last_to_last","M18","butterfly_diff_95th_sqrt ~ temp_min_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",65,-0.472390046613115,0.434324853666599,443.037673470045,TRUE
"14day","last_to_last","M19","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",65,-0.397910215311153,0.410130380507328,446.405599364624,TRUE
"14day","last_to_last","M20","butterfly_diff_95th_sqrt ~ temp_max_t_1 + temp_min_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",65,-0.71586368675099,0.487610822911835,443.187866453626,TRUE
"14day","last_to_last","M21","butterfly_diff_95th_sqrt ~ temp_max_t_1 + temp_min_t_1 + temp_at_max_count_t_1 + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",65,-0.80816294718158,0.517738582542249,444.467695893277,TRUE
"14day","last_to_last","M24","butterfly_diff_95th_sqrt ~ s(wind_max_gust_t_1)",65,0.222549632124402,0.323292931272907,435.751474938928,TRUE
"14day","last_to_last","M25","butterfly_diff_95th_sqrt ~ s(temp_max_t_1)",65,-0.103072137047843,0.27559611134095,441.219844330678,TRUE
"14day","last_to_last","M26","butterfly_diff_95th_sqrt ~ s(temp_min_t_1)",65,NA,NA,NA,FALSE
"14day","last_to_last","M27","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1)",65,-0.0560331022491873,0.232831168596722,441.172835254256,TRUE
"14day","last_to_last","M28","butterfly_diff_95th_sqrt ~ s(sum_butterflies_direct_sun_t_1)",65,0.00897256435956884,0.210837665816592,442.651052451942,TRUE
"14day","last_to_last","M30","butterfly_diff_95th_sqrt ~ s(temp_max_t_1) + s(temp_min_t_1)",65,NA,NA,NA,FALSE
"14day","last_to_last","M31","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + s(wind_max_gust_t_1)",65,0.0532988613216679,0.397155590818784,436.631603573194,TRUE
"14day","last_to_last","M32","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + s(sum_butterflies_direct_sun_t_1)",65,-0.0594225376420714,0.272315537747868,443.239551933358,TRUE
"14day","last_to_last","M33","butterfly_diff_95th_sqrt ~ s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",65,0.279970489267742,0.32547660947761,437.422498019375,TRUE
"14day","last_to_last","M34","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",65,0.102772194087564,0.412375295102077,438.797482552395,TRUE
"14day","last_to_last","M35","butterfly_diff_95th_sqrt ~ s(temp_max_t_1) + s(temp_min_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",65,NA,NA,NA,FALSE
"14day","last_to_last","M37","butterfly_diff_95th_sqrt ~ s(temp_max_t_1) + s(temp_min_t_1) + s(temp_at_max_count_t_1) + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",65,NA,NA,NA,FALSE
"14day","last_to_last","M38","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 + s(wind_max_gust_t_1) + s(sum_butterflies_direct_sun_t_1)",65,0.132623589631459,0.399946159187763,439.609544611514,TRUE
"14day","last_to_last","M39","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + wind_max_gust_t_1 + sum_butterflies_direct_sun_t_1",65,-0.416094645973136,0.413899786407345,445.618013820192,TRUE
"14day","last_to_last","M40","butterfly_diff_95th_sqrt ~ s(temp_at_max_count_t_1) + wind_max_gust_t_1 + s(sum_butterflies_direct_sun_t_1)",65,-0.415044481843778,0.413753491198433,437.188532063349,TRUE
"14day","last_to_last","M41","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 * wind_max_gust_t_1",65,-0.203704605738313,0.405919915696885,437.368689905096,TRUE
"14day","last_to_last","M42","butterfly_diff_95th_sqrt ~ temp_at_max_count_t_1 * sum_butterflies_direct_sun_t_1",65,0.0455768867530598,0.288204187176115,458.983504824749,TRUE
