"x","y","z"
11.8181818181818,0,-6.47963321464783
11.9272727272727,0,-6.70515433297631
12.0363636363636,0,-6.93234184901426
12.1454545454545,0,-7.16098746304799
12.2545454545455,0,-7.39088287536383
12.3636363636364,0,-7.62181978624809
12.4727272727273,0,-7.85358989598708
12.5818181818182,0,-8.08598490486712
12.6909090909091,0,-8.31879651317453
12.8,0,-8.55181642119563
2,11.3333333333333,7.15687587446829
2.10909090909091,11.3333333333333,6.58751955234424
2.21818181818182,11.3333333333333,6.02038166615975
2.32727272727273,11.3333333333333,5.4576806518544
2.43636363636364,11.3333333333333,4.90163494536774
2.54545454545455,11.3333333333333,4.35446298263935
2.65454545454545,11.3333333333333,3.81838319960879
2.76363636363636,11.3333333333333,3.29561403221562
2.87272727272727,11.3333333333333,2.78837391639941
2.98181818181818,11.3333333333333,2.29888128809973
3.09090909090909,11.3333333333333,1.82935458325615
3.2,11.3333333333333,1.38201223780822
3.30909090909091,11.3333333333333,0.959072687695523
3.41818181818182,11.3333333333333,0.562754368857615
3.52727272727273,11.3333333333333,0.195275717234063
3.63636363636364,11.3333333333333,-0.141403663916293
3.74545454545455,11.3333333333333,-0.447289133649529
3.85454545454545,11.3333333333333,-0.723287531399316
3.96363636363636,11.3333333333333,-0.970310413625868
4.07272727272727,11.3333333333333,-1.1892693367894
4.18181818181818,11.3333333333333,-1.38107585735012
4.29090909090909,11.3333333333333,-1.54664153176824
4.4,11.3333333333333,-1.68687791650399
4.50909090909091,11.3333333333333,-1.80269656801757
4.61818181818182,11.3333333333333,-1.89500904276919
4.72727272727273,11.3333333333333,-1.96472689721907
4.83636363636364,11.3333333333333,-2.01276168782743
4.94545454545455,11.3333333333333,-2.04002497105448
5.05454545454545,11.3333333333333,-2.04742830336042
5.16363636363636,11.3333333333333,-2.03591577629409
5.27272727272727,11.3333333333333,-2.00695194796742
5.38181818181818,11.3333333333333,-1.96241996933784
5.49090909090909,11.3333333333333,-1.90421484817351
5.6,11.3333333333333,-1.83423159224256
5.70909090909091,11.3333333333333,-1.75436520931313
5.81818181818182,11.3333333333333,-1.66651070715336
5.92727272727273,11.3333333333333,-1.5725630935314
6.03636363636364,11.3333333333333,-1.47441737621539
6.14545454545455,11.3333333333333,-1.37396856297348
6.25454545454545,11.3333333333333,-1.27311166157379
6.36363636363636,11.3333333333333,-1.17374167978448
6.47272727272727,11.3333333333333,-1.0777536253737
6.58181818181818,11.3333333333333,-0.987042506109569
6.69090909090909,11.3333333333333,-0.903503329760244
6.8,11.3333333333333,-0.829031104093865
6.90909090909091,11.3333333333333,-0.765171784194638
7.01818181818182,11.3333333333333,-0.712075114411022
7.12727272727273,11.3333333333333,-0.669541786407546
7.23636363636364,11.3333333333333,-0.637372491848736
7.34545454545455,11.3333333333333,-0.615367922399115
7.45454545454546,11.3333333333333,-0.603328769723209
7.56363636363636,11.3333333333333,-0.601055725485547
7.67272727272727,11.3333333333333,-0.608349481350651
7.78181818181818,11.3333333333333,-0.625010728983047
7.89090909090909,11.3333333333333,-0.650840160047263
8,11.3333333333333,-0.685638466207823
8.10909090909091,11.3333333333333,-0.729206339129253
8.21818181818182,11.3333333333333,-0.781344470476079
8.32727272727273,11.3333333333333,-0.841853551912826
8.43636363636364,11.3333333333333,-0.91053427510402
8.54545454545455,11.3333333333333,-0.987187331714187
8.65454545454546,11.3333333333333,-1.07161341340785
8.76363636363637,11.3333333333333,-1.16361321184954
8.87272727272727,11.3333333333333,-1.26298741870378
8.98181818181818,11.3333333333333,-1.36953672563509
9.09090909090909,11.3333333333333,-1.48306182430801
9.2,11.3333333333333,-1.60336340638705
9.30909090909091,11.3333333333333,-1.73024216353675
9.41818181818182,11.3333333333333,-1.86349878742162
9.52727272727273,11.3333333333333,-2.0029339697062
9.63636363636364,11.3333333333333,-2.148348402055
9.74545454545455,11.3333333333333,-2.29954277613257
9.85454545454546,11.3333333333333,-2.45631778360341
9.96363636363636,11.3333333333333,-2.61847411613206
10.0727272727273,11.3333333333333,-2.78581246538304
10.1818181818182,11.3333333333333,-2.95813352302088
10.2909090909091,11.3333333333333,-3.13523798071011
10.4,11.3333333333333,-3.31692653011524
10.5090909090909,11.3333333333333,-3.50299986290081
